target_id,speaker,sex,dob,city_born,lexset,word,start,end,pre_seg,fol_seg,F1,F2,F3
6480,LillyR,F,1907,Manchester,STRUT,uh,4851.695,4851.984,T,SP,568.1,1837,2606.1
6481,LillyR,F,1907,Manchester,KIT,skinny,4856.219,4856.27,K,N,459.3,2665.8,4523.9
6482,LillyR,F,1907,Manchester,GOAT,oh,4877.782,4877.983,SP,W,838.7,1510.3,3342.1
6483,LillyR,F,1907,Manchester,DRESS,ready,4881.206,4881.357,R,D,706.8,1822.4,3385.4
6484,LillyR,F,1907,Manchester,LOT,on,4887.638,4887.737,N,N,496.5,1142.2,2627
6485,LillyR,F,1907,Manchester,FACE,table,4888.027,4888.198,T,B,653.9,1815.1,2815.5
6486,LillyR,F,1907,Manchester,DRESS,well,4907.44,4907.651,W,L,638.6,1581.6,2811.2
6487,LillyR,F,1907,Manchester,FOOT,put,4908.641,4908.691,P,T,497.4,1284.7,2893.8
6488,LillyR,F,1907,Manchester,LOT,on,4909.26,4909.331,T,N,777.8,1547.1,2524.8
6489,LillyR,F,1907,Manchester,DRESS,when,4911.977,4912.047,W,N,429.2,1440.7,2852.2
6490,LillyR,F,1907,Manchester,GOOSE,you'd,4916.162,4916.202,Y,D,400.6,2254.4,2942
6491,LillyR,F,1907,Manchester,NORTH,all,4916.591,4916.621,T,L,692.2,1334.8,2584.7
6492,LillyR,F,1907,Manchester,GOAT,no,4931.074,4931.254,N,Y,777.1,1810.2,2914.3
6493,LillyR,F,1907,Manchester,PRICE,side,4932.234,4932.413,S,D,779.5,1718.7,3270.3
6494,LillyR,F,1907,Manchester,PRICE,i,4945.255,4945.334,F,TH,649.8,1439.6,2826.4
6495,LillyR,F,1907,Manchester,NORTH,thought,4945.444,4945.624,TH,T,688.1,1436.4,3062.3
6496,LillyR,F,1907,Manchester,GOAT,no,4947.62,4947.98,N,N,722.2,1588.5,2946.5
6497,LillyR,F,1907,Manchester,KIT,it,4948.84,4948.901,SP,T,548.5,1864.3,2731.4
6498,LillyR,F,1907,Manchester,PRICE,i,4951.189,4951.289,SP,W,783.3,1437.9,2838.7
6499,LillyR,F,1907,Manchester,PRICE,might,4956.209,4956.558,M,T,858.2,1651.7,2186.3
6500,LillyR,F,1907,Manchester,LOT,got,4961.297,4961.397,G,T,672.9,1563.9,2784.3
6501,LillyR,F,1907,Manchester,KIT,bit,4961.577,4961.677,B,T,477.2,1787.8,2778.9
6502,LillyR,F,1907,Manchester,KIT,it,4964.519,4964.599,V,T,479.2,1876.1,2747
6503,LillyR,F,1907,Manchester,LOT,not,4969.13,4969.321,N,T,566.1,1485.7,3199.2
6504,LillyR,F,1907,Manchester,NORTH,all,4969.581,4969.62,T,L,582.3,1559.2,2943.8
6505,LillyR,F,1907,Manchester,DRESS,never,4970.467,4970.518,N,V,787.5,1672.6,2935.1
6506,LillyR,F,1907,Manchester,FOOT,could,4970.757,4970.807,K,D,473.5,1593.2,2744.2
6507,LillyR,F,1907,Manchester,NORTH,afford,4971.037,4971.257,F,R,467.7,1159,2834.8
6508,LillyR,F,1907,Manchester,NORTH,all,4973.564,4973.635,D,L,589.6,1440.4,2515.9
6509,LillyR,F,1907,Manchester,LOT,top,4973.944,4974.015,T,P,750.6,1491.2,2797.5
6510,LillyR,F,1907,Manchester,DRESS,egg,4974.724,4974.914,Z,G,697.3,1716,3043.3
6511,LillyR,F,1907,Manchester,FLEECE,he'd,4976.304,4976.413,HH,D,302,2638.8,4428.1
6512,LillyR,F,1907,Manchester,PRICE,i,4993.238,4993.268,SP,M,926.5,2250.1,3234.4
6513,LillyR,F,1907,Manchester,FLEECE,mean,4993.349,4993.419,M,N,596.3,1940.8,3483.9
6514,LillyR,F,1907,Manchester,DRESS,there,4993.539,4993.568,DH,R,409.8,1680.6,2789.2
6515,LillyR,F,1907,Manchester,DRESS,any,4993.998,4994.118,ER0,N,576.9,1771.8,2726.6
6516,LillyR,F,1907,Manchester,PRICE,i,4997.032,4997.332,SP,M,440.8,1355.2,2504.7
6517,LillyR,F,1907,Manchester,KIT,admit,4998.89,4998.95,M,T,502.9,1869.4,2825.2
6518,LillyR,F,1907,Manchester,STRUT,uh,5002.472,5002.501,N,SP,532.4,1732.6,3317.6
6519,LillyR,F,1907,Manchester,DRESS,sense,5003.665,5003.735,S,N,624,1679.3,2864.8
6520,LillyR,F,1907,Manchester,GOOSE,humour,5004.185,5004.306,Y,M,411.5,1361.2,2964.7
6521,LillyR,F,1907,Manchester,TRAP,that,5005.476,5005.586,DH,T,756.3,1644.6,2861.4
6522,LillyR,F,1907,Manchester,KIT,think,5012.341,5012.372,TH,NG,427,1199.2,2363.7
6523,LillyR,F,1907,Manchester,STRUT,uh,5014.3,5014.55,SP,SP,403.4,1535,2908.9
6524,LillyR,F,1907,Manchester,NORTH,wrong,5017.463,5017.623,R,NG,646.7,950.3,1603
6525,LillyR,F,1907,Manchester,DRESS,let,5020.48,5020.521,L,T,713.2,1609.3,2709.4
6526,LillyR,F,1907,Manchester,FACE,they,5023.061,5023.101,DH,S,376.5,1727.9,2892.4
6527,LillyR,F,1907,Manchester,NURSE,worse,5023.471,5023.771,W,S,548.4,1574.1,2805.3
6528,LillyR,F,1907,Manchester,STRUT,but,5033.895,5034.045,B,T,566.9,1315,2628.6
6529,LillyR,F,1907,Manchester,KIT,simmer,5040.14,5040.219,S,M,559.9,1758.9,3183.4
6530,LillyR,F,1907,Manchester,STRUT,but,5040.989,5041.119,B,T,544,1215.2,2620.3
6531,LillyR,F,1907,Manchester,FOOT,should,5041.708,5041.758,SH,D,480.5,1637.8,2747.6
6532,LillyR,F,1907,Manchester,KIT,simmer,5041.948,5041.978,S,M,526.4,1652.2,2811.4
6533,LillyR,F,1907,Manchester,MOUTH,hour,5043.689,5043.879,N,ER0,895.8,1608.1,3202.6
6534,LillyR,F,1907,Manchester,STRUT,but,5043.978,5044.049,B,T,494.3,1091.3,2557.7
6535,LillyR,F,1907,Manchester,STRUT,just,5050.437,5050.517,JH,S,530.7,1763.4,3449.3
6536,LillyR,F,1907,Manchester,DRESS,well,5063.134,5063.274,W,L,689.2,1385.6,2787.8
6537,LillyR,F,1907,Manchester,GOAT,no,5072.403,5072.533,N,DH,780.7,1890.4,3089.7
6538,LillyR,F,1907,Manchester,DRESS,egg,5077.222,5077.382,D,G,682.9,1904.2,2924.2
6539,LillyR,F,1907,Manchester,KIT,with,5082.024,5082.063,W,DH,470.1,1612.1,2838.5
6540,LillyR,F,1907,Manchester,KIT,milk,5082.543,5082.584,M,L,504.7,1541.6,3062
6541,LillyR,F,1907,Manchester,GOOSE,do,5084.275,5084.365,D,IH1,512.5,1642.6,2652
6542,LillyR,F,1907,Manchester,NORTH,water,5084.686,5084.865,W,T,523,1128.1,3140.6
6543,LillyR,F,1907,Manchester,PRICE,quite,5092.874,5093.043,W,T,746.4,1503.5,2573.1
6544,LillyR,F,1907,Manchester,KIT,really,5096.371,5096.441,R,L,599.3,1881.3,3187.5
6545,LillyR,F,1907,Manchester,GOAT,no,5103.092,5103.582,N,SP,747.7,1796.3,3670.7
6546,LillyR,F,1907,Manchester,MOUTH,down,5105.17,5105.26,D,N,628.6,1717.2,2927.1
6547,WadeT,M,1991,Blackburn,KIT,lived,7.928,7.958,L,V,415.4,1381.3,2553.5
6548,WadeT,M,1991,Blackburn,DRESS,twenty,8.557,8.607,W,N,545.9,1579.4,2493.6
6549,WadeT,M,1991,Blackburn,PRICE,quiet,15.887,15.997,W,AH0,753.2,1233.9,2246.1
6550,WadeT,M,1991,Blackburn,KIT,it's,17.038,17.097,SP,T,553.9,2210.4,3418.2
6551,WadeT,M,1991,Blackburn,FACE,a,17.737,17.987,K,AH0,637.2,1630.3,2472.1
6552,WadeT,M,1991,Blackburn,FOOT,neighbourhood,20.608,20.658,HH,D,511.8,1199.9,2348.5
6553,WadeT,M,1991,Blackburn,GOOSE,you,20.828,20.888,Y,W,387.6,1358.9,2255.6
6554,WadeT,M,1991,Blackburn,FACE,neighbours,22.257,22.357,N,B,516.8,1810.9,2852.1
6555,WadeT,M,1991,Blackburn,FLEECE,feel,26.812,26.943,F,L,375.7,2597.7,3797.3
6556,WadeT,M,1991,Blackburn,PRICE,like,27.112,27.222,L,K,715.4,1348.6,2306.7
6557,WadeT,M,1991,Blackburn,DRESS,yeah,31.57,31.72,Y,SP,614.1,1581.9,2682.2
6558,WadeT,M,1991,Blackburn,GOAT,sonja,32.44,32.531,S,N,567,1002.9,2345.6
6559,WadeT,M,1991,Blackburn,STRUT,us,33.72,33.751,UW1,S,441.2,1358.3,2485.9
6560,WadeT,M,1991,Blackburn,STRUT,couple,35.342,35.392,K,P,471.8,906.2,2287.5
6561,WadeT,M,1991,Blackburn,STRUT,couple,36.712,36.743,K,P,976.7,2217.4,NA
6562,WadeT,M,1991,Blackburn,NORTH,office,37.853,37.893,T,F,534.5,996.6,2561.1
6563,WadeT,M,1991,Blackburn,DRESS,somewhere,38.433,38.473,W,R,515.4,1383.7,2108.4
6564,WadeT,M,1991,Blackburn,FACE,they've,42.283,42.343,DH,V,483.4,1713.3,2753.1
6565,WadeT,M,1991,Blackburn,DRESS,end's,43.384,43.454,IY0,N,524.5,1767.7,2834.5
6566,WadeT,M,1991,Blackburn,PRICE,i,52.293,52.413,K,P,757.9,1330.4,2245.6
6567,WadeT,M,1991,Blackburn,NURSE,err,54.414,54.444,AE1,SP,710.6,1631.8,2416.6
6568,WadeT,M,1991,Blackburn,GOAT,don't,55.264,55.293,D,N,647.2,1389.4,2287.5
6569,WadeT,M,1991,Blackburn,TRAP,i,55.644,55.674,NG,D,548.4,1472.1,2043.4
6570,WadeT,M,1991,Blackburn,GOOSE,do,55.733,55.774,D,L,433.7,1825,2633.4
6571,WadeT,M,1991,Blackburn,PRICE,like,56.963,57.064,L,K,742.4,1205.3,2409.4
6572,WadeT,M,1991,Blackburn,KIT,city,57.234,57.264,S,T,443.9,1972,2862.4
6573,WadeT,M,1991,Blackburn,STRUT,stuff,57.764,57.824,T,F,509,1182.9,2300.7
6574,WadeT,M,1991,Blackburn,STRUT,rather,61.604,61.674,R,DH,652.5,1036.2,2577.1
6575,WadeT,M,1991,Blackburn,STRUT,come,61.884,61.993,K,M,536.1,960,2380.4
6576,WadeT,M,1991,Blackburn,TRAP,have,65.144,65.184,HH,V,753.1,1165.6,2412.1
6577,WadeT,M,1991,Blackburn,LOT,option,65.324,65.423,IY0,P,634.5,1027,2317.1
6578,WadeT,M,1991,Blackburn,FLEECE,weekend,66.773,66.864,W,K,406.5,2275.6,3842.8
6579,WadeT,M,1991,Blackburn,NORTH,sort,67.114,67.144,S,R,452.9,1039.4,2370
6580,WadeT,M,1991,Blackburn,PRICE,like,67.434,67.524,L,K,702.1,1321.1,2227.1
6581,WadeT,M,1991,Blackburn,MOUTH,house,68.194,68.394,HH,S,707.4,1293.4,2335.4
6582,WadeT,M,1991,Blackburn,FLEECE,mean,86.965,87.046,M,N,470.9,2157.2,4115.1
6583,WadeT,M,1991,Blackburn,PALM,cars,91.006,91.156,K,R,674.9,959,2356.5
6584,WadeT,M,1991,Blackburn,GOAT,stolen,91.555,91.735,T,L,546.1,1176,2188.5
6585,WadeT,M,1991,Blackburn,KIT,bit,100.55,100.6,B,T,448.7,1627.2,2328.2
6586,WadeT,M,1991,Blackburn,FOOT,dunnit,101.14,101.17,D,N,508,1129.5,2271.1
6587,WadeT,M,1991,Blackburn,FLEECE,stealing,101.76,101.811,T,L,402.2,1817.7,2936.4
6588,WadeT,M,1991,Blackburn,GOOSE,few,103.746,103.786,Y,HH,377.4,1309,2153.3
6589,WadeT,M,1991,Blackburn,GOAT,stolen,104.255,104.395,T,L,508.9,1154.8,2423.3
6590,WadeT,M,1991,Blackburn,TRAP,had,105.866,105.966,HH,D,671.4,1302,2446
6591,WadeT,M,1991,Blackburn,KIT,his,106.036,106.236,HH,Z,360.8,2058.8,2699.1
6592,WadeT,M,1991,Blackburn,LOT,sorry,109.206,109.245,S,R,529.1,1122.3,2145.8
6593,WadeT,M,1991,Blackburn,GOAT,so,113.613,113.643,S,DH,575.5,1528.7,1977.8
6594,WadeT,M,1991,Blackburn,FACE,today,118.255,118.445,D,SP,558.6,1662.9,2543.5
6595,WadeT,M,1991,Blackburn,GOAT,road,121.768,121.888,R,D,487.3,1007.6,2453.4
6596,WadeT,M,1991,Blackburn,GOAT,over,121.978,122.078,Z,V,448.5,1007.4,2529.2
6597,WadeT,M,1991,Blackburn,FLEECE,he,133.986,134.035,HH,D,299.1,2386.3,3197.3
6598,WadeT,M,1991,Blackburn,PRICE,died,134.116,134.326,D,D,743.1,1248.4,2650.9
6599,WadeT,M,1991,Blackburn,DRESS,twenty,135.351,135.381,W,N,547,1486.4,2526.4
6600,WadeT,M,1991,Blackburn,KIT,six,136.381,136.43,S,K,425.1,1825.3,2920.8
6601,WadeT,M,1991,Blackburn,KIT,year,136.631,136.661,Y,R,378.9,1634.7,2696.9
6602,WadeT,M,1991,Blackburn,FLEECE,he,138.351,138.44,HH,D,383.7,2092.8,2828.4
6603,WadeT,M,1991,Blackburn,PRICE,like,145.813,145.853,L,K,735.5,1390,2483.2
6604,WadeT,M,1991,Blackburn,FOOT,looking,145.932,145.962,L,K,429.1,968.8,2209.8
6605,WadeT,M,1991,Blackburn,STRUT,what,147.788,147.838,W,T,545.4,1625.8,2248.6
6606,WadeT,M,1991,Blackburn,FLEECE,eat,148.467,148.628,EY1,T,375.4,2629.1,3940.8
6607,WadeT,M,1991,Blackburn,DRESS,they're,151.294,151.324,DH,R,533.7,2354.7,NA
6608,WadeT,M,1991,Blackburn,TRAP,massive,151.414,151.484,M,S,715,1241.4,2066.4
6609,WadeT,M,1991,Blackburn,GOOSE,used,154.718,154.798,Y,Z,337.4,1944.5,2274.9
6610,WadeT,M,1991,Blackburn,DRESS,never,158.211,158.281,N,V,590.9,1548.2,2956.8
6611,WadeT,M,1991,Blackburn,PRICE,rider,158.77,158.891,R,D,723.8,1232.8,1460.9
6612,WadeT,M,1991,Blackburn,LOT,on,160.452,160.492,T,N,680.5,985.7,2776.7
6613,WadeT,M,1991,Blackburn,GOAT,road,160.703,160.852,R,D,523,949.4,2179.2
6614,WadeT,M,1991,Blackburn,TRAP,alf,162.563,162.683,S,L,698.3,1352.2,2387.6
6615,WadeT,M,1991,Blackburn,TRAP,i,164.854,165.004,D,R,640.8,1618.3,2581.8
6616,WadeT,M,1991,Blackburn,KIT,big,165.784,165.863,B,G,456.7,1810.4,2674.2
6617,WadeT,M,1991,Blackburn,PRICE,white,166.044,166.183,W,T,791.4,1249.4,2572.1
6618,WadeT,M,1991,Blackburn,TRAP,van,166.274,166.393,V,N,746.7,1089.8,2173.2
6619,WadeT,M,1991,Blackburn,PRICE,like,167.96,168.101,L,K,732.6,1264,2246
6620,WadeT,M,1991,Blackburn,GOAT,so,173.064,173.094,S,EH1,546.7,1298.8,2623
6621,WadeT,M,1991,Blackburn,KIT,since,173.304,173.343,S,N,483.1,1750.6,2897.9
6622,WadeT,M,1991,Blackburn,PRICE,i,175.174,175.284,D,D,735.1,1148.8,2260
6623,WadeT,M,1991,Blackburn,TRAP,can,175.584,175.694,K,N,723.3,1314.6,2102.1
6624,WadeT,M,1991,Blackburn,FLEECE,mean,179.454,179.484,M,N,525.6,1757.6,2753.4
6625,WadeT,M,1991,Blackburn,FLEECE,me,181.353,181.602,M,DH,359.3,2286.5,2638.3
6626,WadeT,M,1991,Blackburn,DRESS,leisure,185.424,185.533,L,ZH,653.3,1612.7,3153.5
6627,WadeT,M,1991,Blackburn,FLEECE,creature,188.953,189.063,R,CH,366.2,2103.6,2395.9
6628,WadeT,M,1991,Blackburn,STRUT,what,189.342,189.372,W,T,547.8,1314.8,2078
6629,WadeT,M,1991,Blackburn,PRICE,i,189.402,189.432,T,M,488.3,1382.4,2044.5
6630,WadeT,M,1991,Blackburn,KIT,him,191.203,191.233,IY1,M,374.1,2227.8,3742.4
6631,WadeT,M,1991,Blackburn,DRESS,pet,193.427,193.487,P,T,622.7,1528.4,2436.7
6632,WadeT,M,1991,Blackburn,TRAP,cat,200.323,200.452,K,T,764,1237.4,2157.8
6633,WadeT,M,1991,Blackburn,DRESS,meg,200.932,201.033,M,G,674.7,1743,2679.4
6634,WadeT,M,1991,Blackburn,FLEECE,mean,207.233,207.262,M,N,450.7,1018.7,2432.6
6635,WadeT,M,1991,Blackburn,FLEECE,needed,209.173,209.303,N,D,397.8,2181.8,2951.3
6636,WadeT,M,1991,Blackburn,DRESS,there's,212.079,212.109,DH,R,429.8,1401.6,2844.3
6637,WadeT,M,1991,Blackburn,KIT,it's,213.068,213.178,SP,T,432,1932.7,2824.6
6638,WadeT,M,1991,Blackburn,NURSE,deterrent,216.228,216.298,T,R,618,1576.8,2973.9
6639,WadeT,M,1991,Blackburn,KIT,they,221.246,221.325,DH,AA1,453.7,1804.8,2876.4
6640,WadeT,M,1991,Blackburn,LOT,bark,222.016,222.195,B,R,568.4,977.9,2562.4
6641,WadeT,M,1991,Blackburn,GOAT,no,227.855,227.966,N,Y,562.4,1216.3,2353.3
6642,WadeT,M,1991,Blackburn,FACE,behaved,228.515,228.625,HH,V,545.5,1762.8,3124.8
6643,WadeT,M,1991,Blackburn,DRESS,yeah,228.725,228.866,Y,SP,594.6,1628,2923.7
6644,WadeT,M,1991,Blackburn,PRICE,i,230.969,231.039,LS,W,695.5,1067.3,2123.4
6645,WadeT,M,1991,Blackburn,PRICE,primary,232.658,232.779,R,M,666.4,1379.5,2082.4
6646,WadeT,M,1991,Blackburn,FLEECE,peter's,239.25,239.38,P,T,375.7,2079.5,2842.7
6647,WadeT,M,1991,Blackburn,KIT,mill,240.35,240.38,M,L,546.7,1455,2273.6
6648,WadeT,M,1991,Blackburn,KIT,hill,240.481,240.511,HH,L,524.9,1330,2527.7
6649,WadeT,M,1991,Blackburn,KIT,year,242.537,242.657,Y,R,377.1,2209.1,3181.3
6650,WadeT,M,1991,Blackburn,DRESS,yeah,243.998,244.118,Y,AY1,572.5,1652.4,2730.7
6651,WadeT,M,1991,Blackburn,PRICE,i,247.35,247.381,SP,TH,825.4,1667.2,2729.3
6652,WadeT,M,1991,Blackburn,KIT,think,247.421,247.471,TH,NG,525.9,1457.3,2743.1
6653,WadeT,M,1991,Blackburn,TRAP,that,247.561,247.59,DH,T,617.8,1396.4,1883.8
6654,WadeT,M,1991,Blackburn,NORTH,more,247.75,247.85,M,R,486.2,882,2249
6655,WadeT,M,1991,Blackburn,KIT,with,248.03,248.06,W,DH,430.6,1281.6,2429
6656,WadeT,M,1991,Blackburn,STRUT,up,248.301,248.37,K,P,461.8,898,2655.9
6657,WadeT,M,1991,Blackburn,PRICE,i,249.22,249.281,SP,W,525.8,1318,2265.6
6658,WadeT,M,1991,Blackburn,STRUT,of,249.631,249.661,N,V,543.1,1133.5,2221.4
6659,WadeT,M,1991,Blackburn,MOUTH,out,250.301,250.431,T,T,753.8,1391.7,2545.1
6660,WadeT,M,1991,Blackburn,STRUT,hung,250.591,250.621,HH,NG,516.1,916,2319.1
6661,WadeT,M,1991,Blackburn,MOUTH,around,250.721,250.951,ER0,N,652.8,1372.4,2393.4
6662,WadeT,M,1991,Blackburn,FLEECE,street,251.211,251.291,R,T,403.1,2157.7,3609.4
6663,WadeT,M,1991,Blackburn,DRESS,anything,251.521,251.55,ER0,N,456.1,1506.5,2428.1
6664,WadeT,M,1991,Blackburn,KIT,anything,251.641,251.67,TH,NG,546.4,1023.6,2592.3
6665,WadeT,M,1991,Blackburn,FLEECE,streets,253.427,253.497,R,T,424,2086.3,3669.9
6666,WadeT,M,1991,Blackburn,KIT,here,253.738,253.767,HH,R,480.4,1823.7,2877.4
6667,WadeT,M,1991,Blackburn,GOAT,go,253.898,253.928,G,AH0,488.3,1085.7,2221.2
6668,WadeT,M,1991,Blackburn,PRICE,i,254.668,254.707,T,M,531.9,1586.5,2309.6
6669,WadeT,M,1991,Blackburn,DRESS,very,255.618,255.688,V,R,541.4,1550.5,3035.8
6670,WadeT,M,1991,Blackburn,PRICE,quiet,257.796,257.956,W,AH0,715.6,1159.4,2297.5
6671,WadeT,M,1991,Blackburn,FACE,behaved,260.326,260.405,HH,V,511.2,1801.9,2634.7
6672,WadeT,M,1991,Blackburn,GOAT,no,265.363,266.082,N,SP,461.9,1301,2017.5
6673,WadeT,M,1991,Blackburn,DRESS,anything,266.873,266.912,T,N,478.1,1801.4,2660.4
6674,WadeT,M,1991,Blackburn,PRICE,i,268.303,268.363,SP,HH,704.6,1347.1,2751.2
6675,WadeT,M,1991,Blackburn,STRUT,mum,270.997,271.027,M,M,511.4,894.4,2236.3
6676,WadeT,M,1991,Blackburn,PRICE,like,271.937,272.077,L,K,716.6,1263.3,2209.5
6677,WadeT,M,1991,Blackburn,NORTH,or,273.568,273.618,L,R,481.7,1015.1,2079
6678,WadeT,M,1991,Blackburn,STRUT,mum'd,275.223,275.253,M,D,461.7,1542.6,2310.4
6679,WadeT,M,1991,Blackburn,KIT,it,275.433,275.492,T,T,521,1899.1,2830
6680,WadeT,M,1991,Blackburn,FLEECE,me,275.582,275.612,M,SP,574.5,1905.7,2684.6
6681,WadeT,M,1991,Blackburn,PRICE,my,275.953,275.983,M,B,534.2,1069.2,2270.5
6682,WadeT,M,1991,Blackburn,NURSE,birthday,276.062,276.152,B,TH,540.6,1382.2,2367.9
6683,WadeT,M,1991,Blackburn,STRUT,what,277.063,277.093,W,T,433,1344.9,2025.8
6684,WadeT,M,1991,Blackburn,PRICE,i,277.142,277.263,D,D,560.4,1909.6,2396.7
6685,WadeT,M,1991,Blackburn,KIT,thing,278.684,278.723,TH,NG,548.2,1622.2,2497
6686,WadeT,M,1991,Blackburn,KIT,anything,279.724,279.783,TH,NG,490.2,2349.8,NA
6687,WadeT,M,1991,Blackburn,STRUT,but,279.883,280.013,B,T,489.5,976.8,2463
6688,WadeT,M,1991,Blackburn,FLEECE,we,280.174,280.204,W,D,419.2,1777.4,3244
6689,WadeT,M,1991,Blackburn,TRAP,happy,288.462,288.573,HH,P,774.6,1246.3,2394.4
6690,WadeT,M,1991,Blackburn,DRESS,whatever,293.593,293.682,T,V,592.5,1451.1,2349.2
6691,WadeT,M,1991,Blackburn,NORTH,long,293.853,293.902,L,NG,556.9,883.5,1824
6692,WadeT,M,1991,Blackburn,TRAP,happy,294.242,294.342,HH,P,731.6,1166.7,2122.2
6693,WadeT,M,1991,Blackburn,KIT,with,294.432,294.522,W,DH,412.1,1723.6,2535.8
6694,WadeT,M,1991,Blackburn,GOOSE,doing,294.812,294.902,D,IH0,420,1671.9,2865.6
6695,WadeT,M,1991,Blackburn,FLEECE,she,296.207,296.237,SH,W,457.2,1950.4,3176.9
6696,WadeT,M,1991,Blackburn,LOT,obviously,296.557,296.687,D,B,651.1,1178.3,2034.2
6697,WadeT,M,1991,Blackburn,MOUTH,now,296.957,297.097,N,B,657.5,1337.1,2137.5
6698,WadeT,M,1991,Blackburn,FLEECE,being,297.197,297.268,B,IH0,391,2232.5,3927.5
6699,WadeT,M,1991,Blackburn,FLEECE,teacher,298.578,298.708,T,CH,414.8,1960.9,2614.8
6700,WadeT,M,1991,Blackburn,DRESS,dead,300.057,300.137,D,D,579.2,1548.4,2469
6701,WadeT,M,1991,Blackburn,STRUT,of,300.397,300.577,D,V,579.7,1244.6,2790.7
6702,WadeT,M,1991,Blackburn,DRESS,yeah,301.197,301.327,Y,SP,544,1742.5,2889.5
6703,WadeT,M,1991,Blackburn,STRUT,loves,302.327,302.367,L,V,475.1,973.8,2474.8
6704,WadeT,M,1991,Blackburn,DRESS,yeah,312.608,312.668,Y,SP,558.1,1573.1,2840.5
6705,WadeT,M,1991,Blackburn,PRICE,like,316.183,316.433,L,K,715.1,1243,2406.3
6706,WadeT,M,1991,Blackburn,TRAP,that,320.024,320.243,DH,T,747,1158.2,2359.6
6707,WadeT,M,1991,Blackburn,LOT,not,322.435,322.555,N,T,616.7,1151.5,2708.9
6708,WadeT,M,1991,Blackburn,PRICE,i,323.256,323.316,SP,W,787,1559,2701.9
6709,WadeT,M,1991,Blackburn,CHOICE,spoilt,323.765,323.806,P,L,576.7,1027.1,2939
6710,WadeT,M,1991,Blackburn,TRAP,value,326.6,326.64,V,L,586.1,1131.1,2222.2
6711,WadeT,M,1991,Blackburn,STRUT,of,326.85,326.9,UW0,V,524.7,896.1,2417.9
6712,WadeT,M,1991,Blackburn,KIT,it,326.96,327.001,V,T,473,2371.6,NA
6713,WadeT,M,1991,Blackburn,FLEECE,mean,328.588,328.618,M,N,466,2268.3,3681.7
6714,WadeT,M,1991,Blackburn,PRICE,like,330.378,330.669,L,K,736.8,1213.4,2458.5
6715,WadeT,M,1991,Blackburn,FLEECE,she,336.247,336.277,SH,HH,444.8,1747.4,2397.8
6716,WadeT,M,1991,Blackburn,GOAT,so,337.377,337.588,S,SP,511.6,1214.8,2239.9
6717,WadeT,M,1991,Blackburn,STRUT,but,341.602,341.643,B,T,471.2,1402.1,2271.3
6718,WadeT,M,1991,Blackburn,DRESS,yeah,341.703,341.763,Y,B,522.3,1733.6,3156.5
6719,WadeT,M,1991,Blackburn,GOAT,only,341.972,342.002,N,N,550.8,969.2,2206.8
6720,WadeT,M,1991,Blackburn,PRICE,i,345.193,345.273,T,M,518.8,1552.2,2366.1
6721,WadeT,M,1991,Blackburn,GOOSE,used,356.248,356.278,Y,Z,325.6,2085.5,2415.1
6722,WadeT,M,1991,Blackburn,GOOSE,to,356.398,356.469,T,W,429.7,1302.5,2377.2
6723,WadeT,M,1991,Blackburn,STRUT,upkeep,361.581,361.681,SP,P,394.3,1100.2,2356.8
6724,WadeT,M,1991,Blackburn,GOOSE,used,363.948,363.998,Y,Z,383.8,1937.4,2528.5
6725,WadeT,M,1991,Blackburn,MOUTH,out,364.298,364.417,P,T,696.4,1061.1,2471.1
6726,WadeT,M,1991,Blackburn,MOUTH,round,364.487,364.567,R,N,637.6,1131,2000.7
6727,WadeT,M,1991,Blackburn,KIT,here,364.697,364.808,HH,R,439.3,2149.6,4284.7
6728,WadeT,M,1991,Blackburn,NURSE,worked,368.033,368.203,W,K,494.4,1503,2215.3
6729,WadeT,M,1991,Blackburn,NURSE,worked,373.615,373.686,W,K,538.8,1255.1,2377.6
6730,WadeT,M,1991,Blackburn,GOAT,oh,381.169,381.559,SP,SP,537.6,961.3,2466.9
6731,WadeT,M,1991,Blackburn,FACE,wage,382.178,382.298,W,JH,484.8,1689.2,2423.3
6732,WadeT,M,1991,Blackburn,DRESS,yeah,382.979,383.088,Y,S,499,1651.2,2450.8
6733,WadeT,M,1991,Blackburn,FACE,labour,383.599,383.689,L,B,519.7,1351.3,2584
6734,WadeT,M,1991,Blackburn,GOAT,so,384.079,384.389,S,L,473.4,1113.5,2238.1
6735,WadeT,M,1991,Blackburn,GOAT,dunno,385.199,385.359,N,SP,516,1009,2087.3
6736,WadeT,M,1991,Blackburn,MOUTH,pound,386.079,386.199,P,N,719.9,1265,2291
6737,WadeT,M,1991,Blackburn,PRICE,i,386.589,386.619,N,W,578.8,1140.1,2100.9
6738,WadeT,M,1991,Blackburn,FLEECE,seventeen,389.08,389.15,T,N,428.6,1819.3,2603.1
6739,WadeT,M,1991,Blackburn,MOUTH,pound,390.381,390.471,P,N,681.2,1124.9,2367
6740,WadeT,M,1991,Blackburn,MOUTH,pound,391.821,391.921,P,N,651.8,1151.9,2208.2
6741,WadeT,M,1991,Blackburn,DRESS,twenty,392.161,392.19,W,N,581.1,1440.3,3058.2
6742,WadeT,M,1991,Blackburn,PRICE,like,401.728,401.867,L,K,750.5,1380.2,2852.8
6743,WadeT,M,1991,Blackburn,FACE,games,401.997,402.207,G,M,496.5,2050.2,2898.1
